ID,FIRM_NAME,ELITE_FIRM,TRADE_TYPE,TRAN_ID,TRAN_DATE,PROD_ID,TRAN_AMT
FECOMP3J0U,,,P,11672845,2018-09-28 06:58:10,9667,611.8403280456023
20B9HH7W8T,,,P,44114980,2018-09-05 14:50:00,1017,11481.634994336984
XJZM8GRCHE,Firm L,YES,I,77311220,2018-05-14 04:53:00,1017,5171.095028369034
DF49LAD02I,Firm L,YES,I,16619372,2018-11-28 19:12:00,1017,61149.8974672396
MUJWN4XFML,,,P,-15770809,2018-03-09 13:19:01,4330,-15949.993913205402
MUJWN4XFML,,,P,77250847,2018-01-21 16:04:00,4330,14547.363164480852
HBRJJ06A8Z,Firm J,,I,50723696,2018-11-25 16:13:00,7341,8655.729506077898
K2HI7Z6A4L,,,P,87353357,2018-05-28 23:08:00,1017,11877.599714710681
T8NOPQSIWF,,,P,67197364,2018-05-17 17:53:00,1972,9068.468591996745
E4IAL3HYBA,Firm A,,I,11700132,2018-10-06 10:09:05,9667,728.5491455851843
2WTR20XDSA,,,P,69080421,2018-01-07 04:54:00,1017,11066.961422346909
17PCTFAZUP,Firm K,,I,-40796469,2018-07-09 04:25:08,2183,-14193.920042126696
TMD4NCAUKL,Firm H,,I,79288766,2018-11-09 13:49:00,1017,72384.76778205519
T8NOPQSIWF,,,P,22362911,2018-01-07 16:04:05,4252,12552.117809809744
ZK6QSE5CWV,Firm G,YES,I,66793367,2018-10-06 15:31:00,1972,7715.37323598143
DQX3E7JVFZ,Firm K,,I,61733475,2018-10-11 12:08:00,2439,17522.663888500734
RA6JIGZVI2,Firm G,YES,I,55159586,2018-05-19 18:31:00,4330,124167.90942647414
4L0Q61KPQL,Firm E,,I,14465324,2018-08-28 22:07:00,4252,18723.32203381145
AHTDNYP4A3,,,P,15246879,2018-12-18 05:51:10,1972,11620.449888471543
TXW929QG7V,Firm A,,I,98824926,2018-04-26 15:10:00,2439,106679.95295985813
QH6U83FHKN,Firm J,,I,64092006,2018-08-13 19:13:00,1017,75670.04873304504
8IFVOHRN39,Firm E,,I,79188455,2018-01-17 04:42:00,1017,8203.236719604774
J8D2BETXMA,,,P,67086121,2018-12-25 14:57:00,1017,297869.51025030576
5KO6XTG3NZ,Firm H,,I,-26731240,2018-07-26 06:39:01,9667,-14094.927676786649
K2HI7Z6A4L,,,P,-48280223,2018-10-28 09:55:01,1017,-16094.220972509806
QXNWJE6H5G,Firm J,,I,89261812,2018-12-11 00:08:00,4330,6985.331153189502
X7SUJHX95Z,Firm J,,I,-27129953,2018-12-06 14:41:01,1017,-8689.912406772508
JMT28B228R,Firm A,,I,88901570,2018-06-04 08:54:00,4215,4827.57309943988
U3TBS57JJ5,,,P,19434932,2018-05-03 07:08:00,1017,10184.538758364915
T8NOPQSIWF,,,P,-97916397,2018-01-11 03:46:01,7455,-15594.894823175502
B79TELFZL7,Firm J,,I,53013619,2018-08-13 15:19:00,9667,18361.478669767363
8UD4S22K70,,,P,-72212584,2018-11-18 20:32:01,1017,-6735.165938948059
8IFVOHRN39,Firm E,,I,77369513,2018-07-10 08:32:00,2439,17648.569561884273
R8P9WHSOGD,,,P,86207372,2018-05-31 01:53:00,1017,11951.261538238083
8IFVOHRN39,Firm E,,I,12643704,2018-07-14 10:49:00,1017,11390.481739117251
X7SUJHX95Z,Firm J,,I,61476341,2018-11-06 13:53:00,4233,18947.315699969055
TN2QK2P9RS,,,P,-65826852,2018-10-05 12:40:01,1017,-13341.920660645852
77WCO3DEI2,Firm J,,I,27359645,2018-01-23 06:32:00,1017,79113.44893930969
1ZEAIO3U5N,Firm J,,I,58146022,2018-08-19 17:23:00,4330,186585.0164233172
SCQ0XCQ7O1,Firm L,YES,I,25746487,2018-02-16 01:05:05,7341,12895.93804119912
AM03D1XUAP,Firm L,YES,I,33287911,2018-11-11 02:42:00,2183,68744.46500723345
CDGKL7HHXF,Firm J,,I,62239007,2018-07-20 11:05:00,1549,7437.65420506553
NTEGEVCM9X,Firm H,,I,83147092,2018-11-23 12:14:00,4330,112316.42887056194
U7BJKAE83O,,,P,24026023,2018-10-06 03:15:00,1017,13688.47319168875
4ODNGNJKKP,Firm C,,I,26638659,2018-05-16 06:11:00,1017,12922.617965252344
77WCO3DEI2,Firm J,,I,24959141,2018-05-11 14:18:00,6168,69560.58590965022
ZDOIN2X3US,Firm G,YES,I,12027524,2018-03-15 16:40:00,4330,18404.537844351133
ZKMO6UT86Q,Firm J,,I,79908259,2018-03-21 09:10:00,9667,17271.626012521967
D2XB6WSA2C,Firm H,,I,-27827370,2018-12-29 00:42:08,2837,-10158.316008735896
N3GUJVQNZ8,,,P,98052271,2018-02-05 05:29:00,9667,14364.804236593376
6RUCM9BPJ9,,,P,75791026,2018-08-05 02:14:00,1017,9842.33594384061
X7SUJHX95Z,Firm J,,I,43484783,2018-03-07 22:49:00,6099,13992.501606509328
B79TELFZL7,Firm J,,I,-75395471,2018-02-20 14:11:08,1972,-4196.667671705283
Z3X0LBABH7,Firm K,,I,-74211204,2018-05-09 14:46:01,1549,-11225.944935953994
KUUHY8JMSM,Firm C,,I,37916555,2018-01-01 14:00:00,1017,105598.85956554416
20B9HH7W8T,,,P,67592898,2018-09-17 12:16:05,4330,11156.161530798265
TPJKXTM0CB,Firm C,,I,27965105,2018-05-12 17:27:00,4330,45904.709507588166
DF49LAD02I,Firm L,YES,I,17671541,2018-03-31 12:48:00,9667,60922.5380836429
1U7UBFTOIE,,,P,86526933,2018-12-01 19:50:00,2183,11984.211434495272
V9N3ZKPZHH,,,P,60716318,2018-02-05 21:45:00,1017,10651.49206899826
TXW929QG7V,Firm A,,I,10002789,2018-04-25 06:10:00,6168,265946.22349480924
IH9D7QU0SW,,,P,49769767,2018-07-15 13:27:05,4330,6449.719717474769
2MVH9N44OT,Firm I,,I,48381884,2018-02-19 18:05:05,4252,7809.006708074203
ADY9EZRG5S,,,P,36490118,2018-06-24 02:45:00,2439,35452.53422913814
Q16YO4JCU6,Firm K,,I,98751002,2018-02-07 04:31:00,6168,7758.661763330974
7VBKY5B1PM,,,P,36643037,2018-01-29 08:20:00,4252,13689.50753869362
ZW0J9NZAS3,,,P,38989625,2018-11-29 20:10:00,5280,14675.649232596297
DQX3E7JVFZ,Firm K,,I,20642360,2018-03-30 18:35:00,9667,13646.97055149416
UI7EJIY2KI,Firm C,,I,60283658,2018-12-09 04:23:10,1017,15951.585418117571
63WPDBSF0P,Firm L,YES,I,21096502,2018-08-04 20:03:00,1017,12252.035082982416
2A9X4KHXZI,Firm C,,I,20414010,2018-01-05 06:07:10,6168,2509.041210677391
E4IAL3HYBA,Firm A,,I,28466696,2018-08-15 10:45:00,1549,12063.574892723866
UYPHDND4FA,Firm B,,I,28152787,2018-02-17 10:37:05,7455,17487.414925778052
U3TBS57JJ5,,,P,77934611,2018-02-25 17:11:00,4252,10606.496361014024
CG6E63JPB7,Firm K,,I,12712959,,4330,13458.120036995359
SCQ0XCQ7O1,Firm L,YES,I,23797653,2018-12-09 00:15:00,4215,7846.565461463059
3Y1K6KE4BT,,,P,23886772,2018-05-08 07:46:00,2439,7141.135321453463
CG6E63JPB7,Firm K,,I,-97616458,2018-03-28 09:40:08,1972,-17873.814132857424
3XO893HUB7,Firm A,,I,88277771,2018-06-07 06:02:00,2439,12699.403869010046
CG6E63JPB7,Firm K,,I,-42244734,2018-09-23 07:47:01,6168,-15109.437840070917
SCQ0XCQ7O1,Firm L,YES,I,-79106311,2018-02-25 17:00:01,1017,-21303.43182701629
8IFVOHRN39,Firm E,,I,78063101,2018-03-11 17:33:00,1017,14898.514256332162
4ODNGNJKKP,Firm C,,I,-28077807,2018-02-18 16:54:01,4252,-13581.33153439156
8UD4S22K70,,,P,72212584,2018-11-18 20:32:10,1017,6735.165938948059
DF49LAD02I,Firm L,YES,I,71568392,2018-07-13 17:57:00,2837,59240.30222391423
FECOMP3J0U,,,P,26934954,2018-03-07 07:41:00,1017,6286.428874970941
SCQ0XCQ7O1,Firm L,YES,I,98074439,2018-07-06 16:35:00,1017,9063.334908550598
PO2L3AEFED,Firm H,,I,-94253674,2018-09-04 17:57:01,2183,-9462.807416851645
4L0Q61KPQL,Firm E,,I,67755098,2018-03-12 23:06:00,1017,9442.184468424184
JMT28B228R,Firm A,,I,26416558,2018-09-06 13:54:00,1017,7204.388683379026
ADY9EZRG5S,,,P,49757737,2018-03-24 00:12:00,1017,59987.63109932732
V9N3ZKPZHH,,,P,73831379,2018-05-03 13:46:10,4330,16756.182841791495
PR1YDMTX4H,,,P,91706768,2018-04-01 00:12:00,4330,6663.709629976364
17PCTFAZUP,Firm K,,I,99657991,2018-05-11 21:43:00,9667,5575.228384359565
DBYS4P30SU,Firm J,,I,76481043,2018-09-04 21:02:00,4330,52921.499503301835
1U7UBFTOIE,,,P,38393085,2018-08-31 10:29:00,1017,12852.314401055472
827HZMYB0T,Firm J,,I,63830847,2018-01-12 05:40:00,1972,4850.464621310213
4L0Q61KPQL,Firm E,,I,45288409,2018-02-03 12:12:00,1017,8477.107897156444
TXW929QG7V,Firm A,,I,27584778,2018-10-27 08:52:00,1549,238028.4101221861
AHTDNYP4A3,,,P,57625668,2018-02-22 22:14:00,2439,5682.06096254081
0FIT0NJYNV,Firm B,,I,13240546,2018-12-15 07:26:00,1017,5456.986379991017
ZQ5C5X1DWI,,,P,78772215,2018-06-10 05:53:00,7341,2656.3157311988025
B79TELFZL7,Firm J,,I,28157886,2018-01-19 13:23:00,9667,12889.276461540292
20B9HH7W8T,,,P,93234294,2018-03-31 17:37:00,1017,12364.873232061644
Q16YO4JCU6,Firm K,,I,74781844,2018-02-14 22:39:10,1549,13923.406446901641
5KO6XTG3NZ,Firm H,,I,26731240,2018-07-26 06:39:00,9667,14094.927676786649
QH6U83FHKN,Firm J,,I,86531141,2018-02-23 06:58:00,1549,50192.08811624367
QH6U83FHKN,Firm J,,I,40769108,2018-05-05 09:27:00,1972,72637.90816216245
R8P9WHSOGD,,,P,-79203439,2018-11-28 17:46:01,2837,-13532.693852460445
7VBKY5B1PM,,,P,27998534,2018-01-19 04:19:00,1972,7293.296816479335
827HZMYB0T,Firm J,,I,30003159,2018-03-08 04:09:10,4252,11709.429280744223
QXNWJE6H5G,Firm J,,I,29625008,2018-06-24 09:56:00,1017,3264.039407834965
Z3X0LBABH7,Firm K,,I,39818968,2018-04-08 04:15:00,4233,6999.639316716702
4ODNGNJKKP,Firm C,,I,14962818,2018-11-04 06:17:00,1549,17847.66956293986
J7GOCJMT4X,,,P,75581832,2018-10-04 22:17:00,2837,155821.99838025655
F887AXNEJ8,Firm C,,I,19281203,2018-07-09 08:18:00,7455,8724.5098637711
U3TBS57JJ5,,,P,25458620,2018-10-25 17:30:00,4330,7410.858352139396
20B9HH7W8T,,,P,-51450543,2018-02-12 07:22:01,1017,-16904.074021766482
R5S5MUFVWU,Firm C,,I,-14283176,2018-04-09 20:30:01,1549,-6613.966819302074
TMD4NCAUKL,Firm H,,I,65091100,2018-08-23 05:09:00,1972,70383.07094270978
0FIT0NJYNV,Firm B,,I,98569824,2018-07-10 18:54:00,4330,5034.8236899548665
086N3Y4VVM,Firm L,YES,I,63310279,2018-12-15 04:56:00,6099,3722.6104816998304
RAO5TAG1BD,,,P,62576297,2018-10-25 07:26:00,4252,136225.61198622733
623GI3T18A,Firm C,,I,83966562,2018-05-10 07:01:05,1972,10502.275437783112
H8G804ZI5V,Firm J,,I,11042351,2018-08-22 01:00:10,1017,9783.198764726545
W1Y175DVPO,Firm B,,I,82828056,2018-05-18 19:05:00,1017,10795.55871993724
F887AXNEJ8,Firm C,,I,97641308,2018-02-19 03:02:00,1017,21065.203062828383
T8NOPQSIWF,,,P,59674201,2018-01-13 01:59:00,1972,15031.440794938608
W1Y175DVPO,Firm B,,I,34536221,2018-02-27 14:26:00,2439,9244.377486235437
N0UGYR5O8A,Firm L,YES,I,86321065,2018-05-07 05:43:00,2439,7559.312007680119
AM03D1XUAP,Firm L,YES,I,32671973,2018-09-25 00:24:00,6099,51263.26858719295
7VBKY5B1PM,,,P,67730154,2018-03-19 08:05:00,1017,10581.62445310499
R8P9WHSOGD,,,P,46745436,2018-10-01 13:37:00,6099,18768.332192402704
6F2QRT6N0N,,,P,18244444,2018-06-16 17:35:00,1051,17247.403711788138
0FIT0NJYNV,Firm B,,I,69991535,2018-06-03 20:23:00,2183,1645.3043677563785
623GI3T18A,Firm C,,I,-21176715,2018-03-25 16:27:01,2439,-8719.265360891372
SXS9F6CSY1,Firm L,YES,I,13148670,2018-01-16 09:30:00,4330,49317.03872816539
007AS3ESRJ,Firm J,,I,72298655,2018-05-01 07:35:00,4330,20076.667597615702
QZ8A8293I9,Firm G,YES,I,60779319,2018-04-09 04:28:00,1017,17488.120085026432
CG6E63JPB7,Firm K,,I,32034450,2018-04-08 03:26:00,1972,12797.64852967901
DNXZLTM3AA,,,P,51706141,2018-07-22 04:07:00,2837,6314.007753679886
AHTDNYP4A3,,,P,47104529,2018-12-11 09:41:00,4252,17881.417231502626
3XO893HUB7,Firm A,,I,49864385,2018-05-29 23:38:00,7455,8185.374587272695
CAHOEUK4TH,Firm L,YES,I,21613805,2018-09-15 06:49:00,1017,4021.8691863684003
623GI3T18A,Firm C,,I,52866188,2018-10-15 15:02:00,1549,8694.744461789995
HBRJJ06A8Z,Firm J,,I,69429007,2018-07-27 22:32:00,1246,6372.448220060127
6F2QRT6N0N,,,P,54484769,2018-05-19 11:17:00,7341,15742.875377072462
4CQTUTNULG,Firm C,,I,-49420305,2018-11-06 13:53:01,2439,-4711.324112107357
E4IAL3HYBA,Firm A,,I,36247762,2018-11-22 11:01:00,4252,10754.173274386676
5EEVEQ6ENR,,,P,76983586,2018-05-05 20:26:00,4330,10461.893052458747
UI7EJIY2KI,Firm C,,I,23080760,2018-02-13 13:03:00,6168,3338.467395328447
IPOVLD1W8W,,,P,43307844,2018-11-01 08:10:05,1017,8711.479693666302
F887AXNEJ8,Firm C,,I,88485291,2018-03-30 12:22:00,1017,5626.736045910667
MUJWN4XFML,,,P,73174396,2018-01-06 06:51:00,4330,-714.2611777772182
QXNWJE6H5G,Firm J,,I,48979805,2018-04-29 15:39:00,1017,1129.862493890996
TN2QK2P9RS,,,P,63921178,2018-06-27 04:39:00,1017,9687.96784111037
PO2L3AEFED,Firm H,,I,63674022,2018-03-25 18:26:05,2837,20350.48718317246
TPJKXTM0CB,Firm C,,I,74358688,2018-08-05 14:54:00,1017,64472.504283992675
20B9HH7W8T,,,P,75745768,2018-06-23 11:21:00,1051,16856.242099985633
MMF0ILGGR0,,,P,86148688,2018-05-25 17:32:05,1017,11491.14306251296
LMPLLW4ENR,Firm K,,I,12564106,2018-12-17 07:05:05,9667,6333.546683415418
HBRJJ06A8Z,Firm J,,I,68874159,2018-08-30 20:41:05,1017,10249.62821617768
UDSS4B9P65,Firm G,YES,I,19130991,2018-07-01 16:09:00,2837,11194.303606307949
TN2QK2P9RS,,,P,78179609,2018-06-10 16:34:00,5280,778.8701898614981
ADY9EZRG5S,,,P,98995304,2018-02-02 03:38:00,1017,55404.76109729018
AHTDNYP4A3,,,P,-50867102,2018-11-19 13:53:08,4330,-12769.945742320691
UDSS4B9P65,Firm G,YES,I,28526773,2018-09-02 09:15:00,1017,5291.702439313278
J7BTWJ81S5,Firm J,,I,99894912,2018-08-30 13:53:00,1017,13544.09053568854
EQF1X3CNKZ,,,P,77050129,2018-10-29 16:58:00,1017,9921.6070661717
ZK6QSE5CWV,Firm G,YES,I,58029646,2018-03-12 19:17:00,1017,153660.59010462038
F887AXNEJ8,Firm C,,I,19054203,2018-05-22 12:42:05,1017,10009.682331186976
RG0G1D96G3,Firm L,YES,I,39278981,2018-02-11 06:46:00,2837,11485.824853068852
Q16YO4JCU6,Firm K,,I,77488410,2018-03-05 16:08:05,7455,10332.400080142716
FO8YWV23ZK,Firm I,,I,35153532,2018-06-26 10:09:00,5280,58846.21673590165
4ODNGNJKKP,Firm C,,I,84092676,2018-01-21 10:25:00,6099,5349.022586609975
IPOVLD1W8W,,,P,-43307844,2018-11-01 08:10:08,1017,-8711.479693666302
LSVU61S7XC,,,P,-52725454,2018-01-15 14:38:01,1017,-2679.291894475011
HBRJJ06A8Z,Firm J,,I,80930450,2018-05-01 08:49:05,9667,1983.3413083837054
WCEPX3NJVK,,,P,77225753,2018-09-13 18:56:00,1017,5925.636290170682
QH6U83FHKN,Firm J,,I,82281473,2018-02-18 13:46:00,1017,72823.8307938918
827HZMYB0T,Firm J,,I,-51822012,2018-10-04 22:48:01,1017,-3707.577017901263
4KWW1KR3JY,Firm L,YES,I,89577264,2018-05-15 22:20:10,9667,10984.940635623016
CAHOEUK4TH,Firm L,YES,I,72889938,2018-06-26 08:05:00,2439,11358.71290472676
DF49LAD02I,Firm L,YES,I,99322295,2018-03-23 21:34:00,6099,54009.50879492747
ZEKBKU4CMP,Firm J,,I,39379446,2018-05-12 20:02:00,2837,15229301.932367874
EQF1X3CNKZ,,,P,59302947,2018-04-12 19:34:05,4330,6519.062641219853
17PCTFAZUP,Firm K,,I,-60383187,2018-09-25 17:41:01,4330,-13791.02059996362
N3GUJVQNZ8,,,P,15552887,2018-04-22 06:28:00,7455,11137.827502981418
K3M3GSSAN2,Firm L,YES,I,20668833,,1017,9326.516273691284
R5S5MUFVWU,Firm C,,I,-15310452,2018-02-11 00:58:01,1017,-21698.700783680702
FECOMP3J0U,,,P,60903793,2018-02-23 22:49:00,1017,8480.203655268748
5KO6XTG3NZ,Firm H,,I,-75237041,2018-12-21 20:19:01,6168,7587.266278685725
V9N3ZKPZHH,,,P,23833765,2018-03-07 00:43:00,2837,63.0431562862559
R89BBWNCD8,Firm B,,I,20843207,2018-05-18 02:19:00,1017,3492.4533784163027
2WTR20XDSA,,,P,86244253,2018-12-16 20:10:00,2837,8705.555219385784
R89BBWNCD8,Firm B,,I,83621309,2018-07-02 23:08:00,9667,3243.963752895119
GSITSYMDWU,,,P,42628575,2018-05-23 12:11:00,1017,3653.231167858211
08JLESLKWL,,,P,14207890,2018-07-05 11:09:05,2439,5269.092245384576
N0UGYR5O8A,Firm L,YES,I,-80765618,2018-08-30 22:36:01,1017,1938.61828535572
ZKMO6UT86Q,Firm J,,I,-63523458,2018-07-16 18:47:01,4330,-12494.594344772242
17PCTFAZUP,Firm K,,I,-85974895,2018-07-09 08:09:01,1017,-6229.796727425633
LMPLLW4ENR,Firm K,,I,-42129927,2018-07-04 02:37:01,2837,-2858.256871405578
R89BBWNCD8,Firm B,,I,49745886,2018-06-08 07:54:05,9667,11452.054499050213
TXW929QG7V,Firm A,,I,86366554,2018-09-30 21:27:00,1549,79623.59010759043
DF49LAD02I,Firm L,YES,I,54930568,2018-09-01 21:17:00,2892,52260.46189216419
R89BBWNCD8,Firm B,,I,68341334,2018-02-16 08:34:00,1017,17159.059217765236
MMF0ILGGR0,,,P,24649716,,1017,13478.666973809048
ARN5GMCI89,Firm L,YES,I,-93823054,2018-10-30 14:11:01,1549,-9058.665075256842
6RUCM9BPJ9,,,P,24698712,2018-11-30 13:42:00,2439,17865.677059598813
H8G804ZI5V,Firm J,,I,-83993311,2018-01-01 11:23:01,1972,-8782.376340193276
UYPHDND4FA,Firm B,,I,-39805012,2018-05-09 13:32:01,6168,-21926.44353773801
DQX3E7JVFZ,Firm K,,I,31918946,2018-06-16 19:40:05,1017,6005.502366017505
4L0Q61KPQL,Firm E,,I,71143433,2018-01-09 11:52:00,1017,6902.287183942808
20B9HH7W8T,,,P,80413504,2018-04-11 07:45:00,1017,17702.283204347415
CDGKL7HHXF,Firm J,,I,51860267,2018-09-01 02:10:00,2183,3468.791248721369
U7BJKAE83O,,,P,69581607,2018-06-23 04:27:00,4252,10842.737198358362
QXNWJE6H5G,Firm J,,I,66642523,2018-02-26 11:47:00,4252,3965.852884289145
UYPHDND4FA,Firm B,,I,71934296,2018-03-12 14:29:00,1017,2758.559697932168
B79TELFZL7,Firm J,,I,23122894,2018-01-15 08:18:00,1972,15285.070328769292
77WCO3DEI2,Firm J,,I,80954551,2018-01-28 20:54:00,2837,45922.4531553841
DNXZLTM3AA,,,P,70323802,2018-06-20 01:38:00,1017,11699.603437321875
007AS3ESRJ,Firm J,,I,75578220,2018-11-01 08:23:00,7455,9140.716076614057
R89BBWNCD8,Firm B,,I,27505649,2018-03-19 18:05:00,2837,11165.649583783936
6RUCM9BPJ9,,,P,45041687,2018-11-26 08:00:00,1017,3374.0398676729887
ZK6QSE5CWV,Firm G,YES,I,24616664,2018-10-31 15:41:00,1017,136692.30569962595
1ZEAIO3U5N,Firm J,,I,74830917,2018-11-21 19:48:00,7341,-79615.42641931071
TN2QK2P9RS,,,P,-60279908,2018-04-01 23:56:01,1017,-18102.262495573184
U9EL7D4ERT,Firm E,,I,58756572,2018-08-26 11:45:00,1017,115176.57818567618
AM03D1XUAP,Firm L,YES,I,60074557,2018-06-02 08:11:00,4330,136403.58390183598
TMD4NCAUKL,Firm H,,I,37809286,2018-03-25 06:54:00,9667,75183.55254139143
J7BTWJ81S5,Firm J,,I,99998997,2018-05-27 12:38:00,1017,13270.28469135368
K3M3GSSAN2,Firm L,YES,I,97963302,2018-10-07 13:57:00,2183,8754.44163290347
V9N3ZKPZHH,,,P,49769782,2018-12-24 13:46:00,4215,20395.361018064046
SCQ0XCQ7O1,Firm L,YES,I,93315868,2018-12-14 05:54:00,4330,4123.5399423838335
U3TBS57JJ5,,,P,62467790,2018-04-02 21:02:00,6099,10885.037854912622
Q16YO4JCU6,Firm K,,I,72952931,2018-08-06 20:56:00,6099,3667.377085515607
E4IAL3HYBA,Firm A,,I,35743040,2018-03-16 04:00:00,7341,13486.782987345008
TN2QK2P9RS,,,P,65432071,2018-09-01 13:19:00,6168,10732.948897340122
WCEPX3NJVK,,,P,-63677176,2018-12-16 11:39:01,1972,-10086.65709864504
8UD4S22K70,,,P,96109013,2018-03-15 13:01:00,9667,17283.54802442671
PO2L3AEFED,Firm H,,I,46920731,2018-01-06 05:30:00,9667,9360.321780652068
EQF1X3CNKZ,,,P,18298068,2018-10-30 22:10:00,2183,4995.520535172008
T8NOPQSIWF,,,P,65445301,2018-01-10 03:54:00,7341,10742.505682482264
4KWW1KR3JY,Firm L,YES,I,87128150,2018-03-04 01:20:00,1017,9292.720347120448
CAHOEUK4TH,Firm L,YES,I,99865491,2018-02-05 14:33:05,1017,8400.235712152435
AM03D1XUAP,Firm L,YES,I,64866086,2018-08-29 20:57:00,1017,111950.75201374477
K3M3GSSAN2,Firm L,YES,I,24184900,2018-06-20 08:41:00,4233,16715.549018737624
5KO6XTG3NZ,Firm H,,I,20896638,2018-08-12 14:45:05,2439,6166.484032871753
827HZMYB0T,Firm J,,I,38318369,2018-08-25 17:27:00,7455,7771.483911805512
W1Y175DVPO,Firm B,,I,83376869,2018-08-15 05:57:05,2837,10559.943000483441
AWZPLRZ289,Firm L,YES,I,45710364,2018-04-06 06:10:00,2837,17477.046595863496
4ODNGNJKKP,Firm C,,I,83594264,2018-12-21 13:50:00,1017,12228.220014854962
7VBKY5B1PM,,,P,44739090,2018-02-10 00:31:00,1017,17515.403947054398
QH6U83FHKN,Firm J,,I,62462749,2018-11-02 06:16:00,2439,80383.33844474408
007AS3ESRJ,Firm J,,I,-38389384,2018-03-06 00:49:01,4330,-15450.40950367054
007AS3ESRJ,Firm J,,I,33610072,2018-02-01 11:12:00,1017,12162.31749003103
D2XB6WSA2C,Firm H,,I,-11879288,2018-05-13 22:30:01,4233,-9356.139803495953
3CN0CG38T5,Firm L,YES,I,81295845,2018-05-23 03:24:00,2837,19817.2228164824
FAMB7AU0KM,Firm K,,I,41274202,2018-09-21 06:48:05,4330,13768.292196261773
2WTR20XDSA,,,P,70862064,2018-09-27 23:59:00,1017,7306.338896015797
QH6U83FHKN,Firm J,,I,32809013,2018-03-17 04:15:00,1017,58236.918712901424
Z3X0LBABH7,Firm K,,I,17196625,,1017,6474.916638215636
DBYS4P30SU,Firm J,,I,75510624,2018-03-13 07:53:00,4330,61194.17718310352
CG6E63JPB7,Firm K,,I,57236681,2018-02-09 09:30:00,1017,13481.900071239284
DNXZLTM3AA,,,P,48376052,2018-11-18 23:03:00,1017,6001.660678302511
MUJWN4XFML,,,P,55010069,2018-08-03 19:31:00,6168,9063.249045050075
X7SUJHX95Z,Firm J,,I,70347449,2018-03-16 09:13:00,4252,10971.606669820198
QXNWJE6H5G,Firm J,,I,18247110,2018-02-13 18:20:00,1051,19923.02237781988
Q16YO4JCU6,Firm K,,I,46945023,2018-04-02 20:10:00,4330,12005.217520735745
77WCO3DEI2,Firm J,,I,81877568,2018-11-21 21:42:00,6168,48700.907505693045
H8G804ZI5V,Firm J,,I,-40920101,2018-07-18 14:22:01,6168,-14280.272074655359
623GI3T18A,Firm C,,I,27635163,2018-06-12 19:28:05,1549,11626.216210441398
6F2QRT6N0N,,,P,-69099775,2018-08-19 20:22:01,1017,-8565.995172898269
W1Y175DVPO,Firm B,,I,83376869,2018-08-15 05:57:00,2837,10559.943000483441
V9N3ZKPZHH,,,P,17853439,2018-09-08 16:19:05,1972,7969.911849744906
CDGKL7HHXF,Firm J,,I,55405711,2018-08-18 01:14:00,6168,3250.9951667712257
AM03D1XUAP,Firm L,YES,I,94952008,2018-08-05 02:39:00,1017,-55512.9376298901
B79TELFZL7,Firm J,,I,-15757940,2018-10-28 02:13:01,1017,-7202.569551852197
HBRJJ06A8Z,Firm J,,I,-55604010,2018-01-08 21:42:01,5280,-18228.95701326859
2J1CGBDXSV,,,P,-95881763,2018-12-05 02:45:01,2439,-17897.739817897287
4ODNGNJKKP,Firm C,,I,34706445,2018-06-19 03:32:00,4233,8123.428336174409
6RUCM9BPJ9,,,P,23704051,2018-04-18 20:22:00,1549,9797.020071087587
H3EALASYBT,,,P,71882873,2018-02-27 05:55:00,1017,20484.570503725394
ZW0J9NZAS3,,,P,21949569,2018-05-13 22:32:00,2837,5444.224512285523
ZKMO6UT86Q,Firm J,,I,79190917,2018-05-01 22:02:00,1017,11679.5133178973
UYPHDND4FA,Firm B,,I,-11249036,2018-04-28 23:00:01,1017,-6448.8507733945835
AYGKZW5YPG,Firm C,,I,95169955,2018-06-17 11:36:00,1017,194543.15999084525
Z3X0LBABH7,Firm K,,I,-55148505,2018-10-02 07:46:01,2837,-9848.119196951377
RBD08MZXX1,Firm A,,I,72717891,2018-03-14 22:51:00,9667,18968.947176739017
JMT28B228R,Firm A,,I,75351549,2018-01-07 17:07:05,1017,13729.66925120041
Q16YO4JCU6,Firm K,,I,-46945023,2018-04-02 20:10:01,4330,-12005.217520735745
D2XB6WSA2C,Firm H,,I,22263420,2018-01-25 12:50:00,1017,11115.38993224453
4KWW1KR3JY,Firm L,YES,I,32532616,2018-05-18 09:41:00,6168,4368.726194040079
V9N3ZKPZHH,,,P,70041422,2018-01-21 19:07:00,4252,6017.009500084198
4L0Q61KPQL,Firm E,,I,-81509840,2018-01-20 17:17:01,4252,-8303.52071203115
4L0Q61KPQL,Firm E,,I,16095741,2018-09-25 16:50:00,6099,7794.3494522126375
007AS3ESRJ,Firm J,,I,70737235,2018-03-28 14:06:00,6168,5934.455438355446
4ODNGNJKKP,Firm C,,I,51969077,2018-09-25 01:35:00,1017,14907.706918706448
FECOMP3J0U,,,P,-69767861,2018-01-16 09:35:01,9667,-11063.060920081029
6RUCM9BPJ9,,,P,61411798,2018-08-24 15:09:00,7455,13600.016469449574
CAHOEUK4TH,Firm L,YES,I,40330328,2018-11-28 15:29:00,1549,15384.649677498208
TMD4NCAUKL,Firm H,,I,34654113,2018-03-25 16:56:00,1017,45548.69676268286
J8D2BETXMA,,,P,14894308,2018-08-16 08:01:00,2837,28312.674980878568
R89BBWNCD8,Firm B,,I,71568915,2018-07-20 17:57:00,1017,12960.405818274392
