DATE,ID,EMAIL_SENT,EMAIL_OPENED,IN_PERSON_MEETING,PHONE_ATTEMPT,PHONE_SUCCESS,WEBINAR,MAIL
12/08/2018,H9NSEIPUYE,32,8,2,1,1,64,0
08/28/2018,H9NSEIPUYE,15,30,3,3,0,62,2
02/20/2018,H9NSEIPUYE,31,27,3,1,2,47,0
12/31/2018,H9NSEIPUYE,21,6,2,2,2,52,1
08/28/2018,H9NSEIPUYE,1,14,0,0,0,71,2
06/27/2018,H9NSEIPUYE,15,3,1,2,0,33,2
05/07/2018,H9NSEIPUYE,8,28,2,0,2,70,2
04/14/2018,H9NSEIPUYE,1,7,2,0,1,43,1
09/07/2018,H9NSEIPUYE,20,6,1,1,2,60,1
08/11/2018,H9NSEIPUYE,22,10,1,0,2,39,1
08/26/2018,H9NSEIPUYE,12,16,2,2,2,60,0
05/01/2018,H9NSEIPUYE,4,22,1,2,1,74,1
06/26/2018,H9NSEIPUYE,24,20,0,1,1,39,0
11/19/2018,H9NSEIPUYE,3,31,0,3,1,30,2
11/22/2018,H9NSEIPUYE,14,20,0,0,2,61,0
04/04/2018,H9NSEIPUYE,2,2,3,2,2,59,0
11/11/2018,H9NSEIPUYE,2,19,3,2,2,45,2
05/22/2018,H9NSEIPUYE,27,7,4,2,0,59,1
11/15/2018,H9NSEIPUYE,8,13,4,0,0,62,0
10/08/2018,H9NSEIPUYE,26,31,0,0,2,4,1
01/12/2018,H9NSEIPUYE,7,13,0,0,2,54,1
01/08/2018,H9NSEIPUYE,19,20,1,0,0,75,2
09/20/2018,H9NSEIPUYE,37,14,2,1,0,54,1
01/10/2018,H9NSEIPUYE,17,29,4,2,2,10,1
06/13/2018,H9NSEIPUYE,5,33,3,3,1,62,0
02/24/2018,H9NSEIPUYE,9,7,0,3,1,63,0
12/14/2018,H9NSEIPUYE,13,33,1,1,0,27,1
03/02/2018,H9NSEIPUYE,25,27,2,1,1,35,1
03/06/2018,H9NSEIPUYE,11,18,2,1,0,26,0
07/01/2018,H9NSEIPUYE,6,6,1,1,0,15,0
01/31/2018,H9NSEIPUYE,33,20,2,1,1,48,1
01/30/2018,H9NSEIPUYE,3,8,3,0,2,41,0
09/12/2018,H9NSEIPUYE,17,18,1,0,0,16,1
08/09/2018,H9NSEIPUYE,11,8,2,2,0,56,1
07/18/2018,H9NSEIPUYE,5,29,0,2,1,48,0
07/21/2018,H9NSEIPUYE,12,32,2,1,1,30,1
11/12/2018,H9NSEIPUYE,0,24,2,0,0,75,2
05/22/2018,H9NSEIPUYE,11,1,4,2,1,8,0
09/03/2018,H9NSEIPUYE,33,28,1,1,0,72,0
04/14/2018,H9NSEIPUYE,5,15,1,3,0,8,1
11/24/2018,H9NSEIPUYE,22,16,3,3,2,78,0
04/23/2018,H9NSEIPUYE,11,28,2,3,0,17,0
03/01/2018,H9NSEIPUYE,31,2,3,1,1,40,2
07/12/2018,H9NSEIPUYE,30,0,2,3,1,69,2
11/04/2018,H9NSEIPUYE,26,27,4,1,1,12,1
07/13/2018,H9NSEIPUYE,28,12,2,1,0,62,1
03/08/2018,H9NSEIPUYE,27,9,1,0,1,44,0
05/18/2018,H9NSEIPUYE,39,5,2,1,1,77,1
07/26/2018,H9NSEIPUYE,33,8,3,1,0,69,2
03/07/2018,H9NSEIPUYE,24,30,1,2,2,24,1
05/06/2018,H9NSEIPUYE,20,17,1,0,0,69,1
05/23/2018,H9NSEIPUYE,9,25,0,3,1,26,2
03/28/2018,H9NSEIPUYE,21,26,1,2,0,79,2
09/22/2018,H9NSEIPUYE,38,22,0,0,1,2,1
01/22/2018,H9NSEIPUYE,21,20,1,0,0,5,1
12/18/2018,H9NSEIPUYE,1,32,4,1,2,35,1
06/27/2018,H9NSEIPUYE,25,21,1,2,1,72,0
01/16/2018,H9NSEIPUYE,36,24,2,0,2,20,2
04/26/2018,H9NSEIPUYE,29,24,0,1,1,29,1
08/30/2018,H9NSEIPUYE,22,28,3,3,2,46,1
07/14/2018,H9NSEIPUYE,13,28,4,2,2,77,1
09/19/2018,H9NSEIPUYE,38,30,4,3,1,60,0
04/10/2018,RA6JIGZVI2,24,18,3,2,2,73,2
03/21/2018,RA6JIGZVI2,10,25,4,1,1,77,2
02/22/2018,RA6JIGZVI2,13,4,2,3,2,44,2
07/19/2018,RA6JIGZVI2,35,2,1,1,0,14,0
03/22/2018,RA6JIGZVI2,4,22,0,2,0,8,1
10/31/2018,RA6JIGZVI2,11,24,2,0,0,54,0
03/09/2018,RA6JIGZVI2,26,11,2,2,0,18,2
01/15/2018,RA6JIGZVI2,7,5,3,0,1,23,0
03/30/2018,RA6JIGZVI2,20,17,4,3,2,57,2
06/11/2018,RA6JIGZVI2,24,0,0,0,1,1,2
08/21/2018,RA6JIGZVI2,22,18,0,0,2,28,0
12/12/2018,RA6JIGZVI2,14,11,2,0,0,70,1
05/21/2018,RA6JIGZVI2,23,30,0,2,0,36,2
06/27/2018,RA6JIGZVI2,14,30,2,1,1,5,1
02/12/2018,RA6JIGZVI2,39,5,2,3,0,66,2
06/25/2018,RA6JIGZVI2,6,19,1,3,2,60,1
08/28/2018,RA6JIGZVI2,5,3,0,1,1,50,0
02/12/2018,RA6JIGZVI2,20,22,4,3,2,25,1
03/07/2018,RA6JIGZVI2,20,5,2,3,0,73,1
08/05/2018,RA6JIGZVI2,8,21,1,1,1,74,1
07/21/2018,RA6JIGZVI2,34,4,1,0,0,21,0
03/11/2018,RA6JIGZVI2,24,26,0,3,1,36,1
07/26/2018,RA6JIGZVI2,32,18,3,2,1,27,1
09/08/2018,RA6JIGZVI2,4,24,3,3,0,24,0
11/22/2018,RA6JIGZVI2,21,23,2,2,1,74,1
01/09/2018,RA6JIGZVI2,24,29,2,2,0,45,1
06/29/2018,RA6JIGZVI2,2,22,1,2,1,10,2
09/08/2018,RA6JIGZVI2,14,12,3,2,1,59,1
02/27/2018,RA6JIGZVI2,20,25,2,3,0,6,0
08/25/2018,RA6JIGZVI2,14,22,4,1,0,59,1
05/07/2018,RA6JIGZVI2,23,32,4,2,2,58,0
10/18/2018,ADFYY3NPQS,4,15,2,1,0,57,2
06/27/2018,ADFYY3NPQS,38,9,3,0,2,73,1
07/11/2018,ADFYY3NPQS,0,26,0,2,1,54,2
12/29/2018,ADFYY3NPQS,19,12,4,0,0,77,0
09/02/2018,ADFYY3NPQS,1,19,2,0,1,72,0
06/22/2018,ADFYY3NPQS,23,27,2,3,0,17,1
07/14/2018,ADFYY3NPQS,4,1,2,1,0,61,0
04/19/2018,ADFYY3NPQS,38,7,2,0,2,12,0
11/02/2018,ADFYY3NPQS,37,27,0,2,1,14,0
02/11/2018,ADFYY3NPQS,4,0,0,0,0,33,1
04/15/2018,ADFYY3NPQS,38,13,3,0,1,5,1
02/20/2018,D2XB6WSA2C,30,7,4,3,1,5,0
07/21/2018,D2XB6WSA2C,29,31,3,1,0,56,0
02/13/2018,D2XB6WSA2C,27,32,2,2,2,9,2
10/07/2018,D2XB6WSA2C,12,17,4,3,1,62,1
07/27/2018,D2XB6WSA2C,4,21,2,2,2,36,1
03/13/2018,D2XB6WSA2C,10,16,3,1,0,61,0
12/21/2018,D2XB6WSA2C,15,26,4,2,1,50,2
08/25/2018,D2XB6WSA2C,4,9,2,0,0,55,0
02/12/2018,D2XB6WSA2C,5,7,3,3,1,61,0
09/22/2018,D2XB6WSA2C,7,14,1,0,2,34,2
06/02/2018,D2XB6WSA2C,27,8,0,1,0,49,1
07/16/2018,D2XB6WSA2C,12,8,2,1,1,6,1
03/19/2018,D2XB6WSA2C,30,6,4,0,0,78,0
10/18/2018,D2XB6WSA2C,36,11,3,2,2,67,1
07/10/2018,D2XB6WSA2C,21,15,0,2,0,76,0
07/09/2018,D2XB6WSA2C,18,18,0,2,1,40,1
11/11/2018,D2XB6WSA2C,8,9,4,2,2,42,1
06/03/2018,D2XB6WSA2C,26,9,3,0,2,10,2
12/14/2018,D2XB6WSA2C,38,23,4,1,1,59,2
04/27/2018,D2XB6WSA2C,35,24,1,1,0,17,2
08/26/2018,D2XB6WSA2C,2,29,2,0,0,54,1
07/23/2018,D2XB6WSA2C,15,0,4,0,0,43,0
04/14/2018,D2XB6WSA2C,22,4,3,2,1,46,1
10/31/2018,D2XB6WSA2C,17,13,3,1,1,43,2
12/15/2018,D2XB6WSA2C,29,28,4,3,0,64,2
07/26/2018,D2XB6WSA2C,16,0,2,0,2,24,1
07/30/2018,D2XB6WSA2C,6,27,2,0,1,1,1
12/28/2018,D2XB6WSA2C,26,25,1,1,0,56,2
07/09/2018,D2XB6WSA2C,28,11,3,0,2,61,0
01/19/2018,D2XB6WSA2C,36,17,0,0,1,21,1
02/09/2018,D2XB6WSA2C,18,19,3,0,0,47,2
08/20/2018,D2XB6WSA2C,31,4,1,0,1,67,2
07/25/2018,D2XB6WSA2C,38,33,2,3,0,57,1
08/15/2018,D2XB6WSA2C,14,19,0,1,2,26,2
08/19/2018,D2XB6WSA2C,13,30,3,0,1,50,2
02/01/2018,D2XB6WSA2C,22,13,1,2,0,1,1
01/02/2018,D2XB6WSA2C,19,1,3,1,2,8,1
09/08/2018,D2XB6WSA2C,8,13,1,1,1,6,1
11/02/2018,D2XB6WSA2C,4,21,2,3,1,12,1
09/19/2018,D2XB6WSA2C,31,3,1,3,0,71,0
01/12/2018,D2XB6WSA2C,14,16,4,0,0,8,0
02/09/2018,D2XB6WSA2C,16,17,3,3,1,73,0
11/15/2018,D2XB6WSA2C,2,30,2,3,2,44,0
11/17/2018,D2XB6WSA2C,14,5,4,1,1,59,1
08/15/2018,D2XB6WSA2C,1,25,1,3,1,15,1
07/02/2018,D2XB6WSA2C,24,0,2,2,2,17,1
06/27/2018,D2XB6WSA2C,22,15,3,1,0,63,1
04/11/2018,D2XB6WSA2C,14,19,2,0,1,34,1
03/22/2018,D2XB6WSA2C,33,19,2,1,1,45,2
06/11/2018,D2XB6WSA2C,8,20,2,2,1,39,0
10/18/2018,D2XB6WSA2C,24,7,4,0,1,0,1
02/13/2018,D2XB6WSA2C,30,22,1,2,1,57,1
12/04/2018,D2XB6WSA2C,29,15,0,3,1,16,0
07/08/2018,D2XB6WSA2C,34,21,4,1,2,42,1
02/05/2018,PO2L3AEFED,24,1,0,3,2,70,2
08/14/2018,PO2L3AEFED,38,29,1,2,0,14,1
06/23/2018,PO2L3AEFED,21,30,0,0,2,42,1
08/12/2018,PO2L3AEFED,39,28,2,1,0,59,2
02/22/2018,PO2L3AEFED,19,15,0,2,2,57,1
07/12/2018,PO2L3AEFED,22,24,4,2,1,61,1
02/20/2018,PO2L3AEFED,34,30,2,1,2,39,2
04/02/2018,PO2L3AEFED,38,21,4,3,2,66,2
07/26/2018,PO2L3AEFED,20,6,0,2,1,7,0
06/30/2018,PO2L3AEFED,23,10,1,2,0,54,0
03/11/2018,PO2L3AEFED,9,27,0,3,2,8,0
08/23/2018,PO2L3AEFED,8,2,4,1,2,43,2
05/04/2018,PO2L3AEFED,23,27,0,3,1,70,1
06/02/2018,NTEGEVCM9X,6,10,1,3,0,14,0
05/14/2018,NTEGEVCM9X,13,22,1,3,2,42,2
02/11/2018,NTEGEVCM9X,20,32,3,3,2,44,1
08/31/2018,NTEGEVCM9X,6,14,1,2,2,58,0
06/26/2018,NTEGEVCM9X,8,18,2,1,2,33,1
08/07/2018,NTEGEVCM9X,8,16,0,3,2,75,2
06/14/2018,NTEGEVCM9X,24,27,0,0,0,41,2
02/25/2018,NTEGEVCM9X,34,22,2,1,0,10,2
09/14/2018,NTEGEVCM9X,21,23,3,3,0,73,2
01/28/2018,NTEGEVCM9X,30,10,2,1,0,50,0
07/30/2018,NTEGEVCM9X,31,13,1,0,0,20,1
12/08/2018,NTEGEVCM9X,34,18,1,3,0,14,2
07/01/2018,NTEGEVCM9X,28,23,1,1,2,23,1
07/21/2018,NTEGEVCM9X,39,0,2,0,0,30,0
11/28/2018,NTEGEVCM9X,18,23,3,3,2,11,2
04/12/2018,NTEGEVCM9X,38,10,1,1,0,18,1
10/31/2018,NTEGEVCM9X,16,21,2,1,0,23,2
11/19/2018,NTEGEVCM9X,29,29,4,1,1,31,2
03/23/2018,NTEGEVCM9X,22,1,0,2,1,60,1
06/15/2018,NTEGEVCM9X,17,11,3,2,0,69,2
07/28/2018,NTEGEVCM9X,10,0,0,2,0,41,2
05/28/2018,NTEGEVCM9X,26,27,4,2,2,58,1
12/16/2018,NTEGEVCM9X,12,9,0,0,1,3,1
06/29/2018,NTEGEVCM9X,28,25,3,2,2,27,1
12/30/2018,NTEGEVCM9X,23,12,4,3,2,29,1
01/21/2018,NTEGEVCM9X,38,32,3,2,2,16,0
03/01/2018,NTEGEVCM9X,19,20,1,2,1,67,1
06/29/2018,NTEGEVCM9X,28,25,0,2,2,18,0
04/01/2018,NTEGEVCM9X,5,23,3,2,1,61,0
05/04/2018,NTEGEVCM9X,3,2,1,1,0,71,2
09/26/2018,NTEGEVCM9X,2,19,4,2,1,71,0
11/19/2018,NTEGEVCM9X,9,6,0,0,2,54,1
08/19/2018,NTEGEVCM9X,13,29,4,0,2,17,0
11/08/2018,NTEGEVCM9X,24,21,0,3,0,44,1
04/21/2018,NTEGEVCM9X,24,21,4,2,0,73,2
06/13/2018,NTEGEVCM9X,7,22,2,0,0,1,1
01/12/2018,NTEGEVCM9X,23,28,1,1,2,61,1
11/12/2018,NTEGEVCM9X,37,26,4,1,2,5,1
03/24/2018,NTEGEVCM9X,4,14,3,2,0,60,1
10/14/2018,NTEGEVCM9X,15,1,1,0,0,34,2
04/05/2018,NTEGEVCM9X,12,26,1,2,2,29,1
08/02/2018,NTEGEVCM9X,14,29,0,3,2,28,1
01/14/2018,NTEGEVCM9X,17,4,4,0,2,52,2
11/19/2018,NTEGEVCM9X,33,19,1,3,2,15,2
12/11/2018,NTEGEVCM9X,19,28,1,0,2,55,0
04/03/2018,NTEGEVCM9X,19,18,3,2,1,25,0
03/17/2018,NTEGEVCM9X,16,31,0,2,2,63,2
03/08/2018,NTEGEVCM9X,25,22,1,0,1,49,2
04/05/2018,NTEGEVCM9X,37,33,4,3,1,42,1
09/11/2018,NTEGEVCM9X,39,23,2,3,1,1,2
06/19/2018,NTEGEVCM9X,19,18,0,3,1,62,2
09/07/2018,NTEGEVCM9X,23,18,0,2,1,54,2
05/31/2018,NTEGEVCM9X,7,10,2,0,1,15,1
09/02/2018,NTEGEVCM9X,1,7,4,2,0,2,2
03/22/2018,NTEGEVCM9X,2,20,0,3,2,39,0
05/06/2018,NTEGEVCM9X,19,9,0,3,0,1,0
01/13/2018,NTEGEVCM9X,30,14,1,2,2,47,0
01/23/2018,NTEGEVCM9X,27,5,3,2,2,44,0
01/20/2018,NTEGEVCM9X,33,21,3,2,2,23,1
04/03/2018,NTEGEVCM9X,28,9,3,2,2,64,2
03/25/2018,NTEGEVCM9X,28,19,2,1,1,46,0
07/24/2018,NTEGEVCM9X,11,15,3,1,2,63,1
08/29/2018,NTEGEVCM9X,0,17,0,0,0,1,0
08/08/2018,NTEGEVCM9X,30,16,4,3,0,0,2
10/08/2018,NTEGEVCM9X,33,11,4,3,2,22,1
06/14/2018,NTEGEVCM9X,14,0,2,1,0,79,1
06/05/2018,NTEGEVCM9X,34,15,2,3,2,31,2
08/26/2018,NTEGEVCM9X,32,7,1,2,1,19,1
12/11/2018,NTEGEVCM9X,32,13,0,2,0,76,1
03/29/2018,NTEGEVCM9X,4,5,3,1,0,8,2
01/25/2018,TMD4NCAUKL,1,0,4,0,2,65,0
08/04/2018,TMD4NCAUKL,26,21,2,1,0,41,0
06/28/2018,TMD4NCAUKL,15,6,3,0,1,58,0
02/20/2018,TMD4NCAUKL,37,28,1,1,1,43,2
10/02/2018,TMD4NCAUKL,35,0,3,2,0,25,1
10/25/2018,TMD4NCAUKL,17,11,2,1,2,21,0
08/05/2018,TMD4NCAUKL,13,14,0,3,1,6,1
02/26/2018,TMD4NCAUKL,14,16,3,3,1,39,1
10/08/2018,TMD4NCAUKL,21,30,3,3,0,69,1
12/27/2018,TMD4NCAUKL,24,9,2,0,1,38,0
12/13/2018,TMD4NCAUKL,24,6,2,3,1,64,0
01/02/2018,TMD4NCAUKL,5,26,0,3,0,78,0
05/17/2018,TMD4NCAUKL,17,20,1,1,2,13,1
04/08/2018,TMD4NCAUKL,31,29,2,2,0,16,1
03/09/2018,TMD4NCAUKL,0,26,2,0,2,36,0
02/26/2018,TMD4NCAUKL,35,11,1,1,0,14,0
04/29/2018,TMD4NCAUKL,24,28,1,0,1,49,1
07/06/2018,TMD4NCAUKL,39,25,1,0,0,52,0
01/29/2018,TMD4NCAUKL,26,24,3,3,0,50,1
02/25/2018,TMD4NCAUKL,10,8,2,1,0,33,0
08/28/2018,TMD4NCAUKL,1,10,0,0,2,20,0
11/04/2018,TMD4NCAUKL,2,32,2,2,2,51,1
09/03/2018,TMD4NCAUKL,32,1,0,1,2,34,2
12/21/2018,TMD4NCAUKL,7,13,1,2,0,35,2
11/23/2018,TMD4NCAUKL,20,7,0,2,1,31,2
02/14/2018,TMD4NCAUKL,11,18,3,3,2,45,1
08/23/2018,TMD4NCAUKL,35,0,3,1,2,52,1
01/04/2018,TMD4NCAUKL,9,6,2,2,1,26,2
05/25/2018,TMD4NCAUKL,1,1,2,3,0,42,1
02/26/2018,TMD4NCAUKL,6,24,4,3,1,61,1
02/14/2018,TMD4NCAUKL,29,10,1,0,2,7,2
08/29/2018,TMD4NCAUKL,30,5,2,3,1,64,0
09/12/2018,TMD4NCAUKL,16,26,3,0,0,18,2
11/02/2018,TMD4NCAUKL,26,14,1,1,0,49,2
06/08/2018,TMD4NCAUKL,9,12,1,1,2,26,1
02/19/2018,TMD4NCAUKL,39,13,3,2,2,73,2
07/24/2018,TMD4NCAUKL,27,1,3,2,0,73,1
12/02/2018,TMD4NCAUKL,16,21,0,1,1,52,0
06/26/2018,TMD4NCAUKL,15,7,4,1,2,15,0
12/06/2018,TMD4NCAUKL,26,28,3,1,2,70,2
06/07/2018,TMD4NCAUKL,21,24,0,3,2,71,2
10/07/2018,TMD4NCAUKL,33,28,2,3,0,13,0
04/02/2018,TMD4NCAUKL,38,30,2,1,2,1,0
06/12/2018,TMD4NCAUKL,17,17,1,1,2,28,2
04/02/2018,TMD4NCAUKL,39,27,4,1,2,46,0
08/09/2018,TMD4NCAUKL,25,10,3,1,1,64,2
03/31/2018,TMD4NCAUKL,1,23,3,0,1,35,1
09/15/2018,TMD4NCAUKL,25,29,1,2,0,34,0
06/04/2018,TMD4NCAUKL,6,25,0,2,0,47,2
03/20/2018,TMD4NCAUKL,8,12,2,2,0,24,0
08/14/2018,TMD4NCAUKL,2,19,3,2,1,38,0
09/13/2018,TMD4NCAUKL,32,7,3,0,1,61,0
05/30/2018,TMD4NCAUKL,17,14,3,3,2,41,2
01/01/2018,TMD4NCAUKL,7,4,3,2,0,76,2
12/30/2018,TMD4NCAUKL,21,10,4,2,0,59,0
11/05/2018,TMD4NCAUKL,37,8,4,3,0,46,0
08/09/2018,TMD4NCAUKL,0,23,3,0,0,27,2
03/20/2018,TMD4NCAUKL,33,11,1,2,1,66,1
03/10/2018,TMD4NCAUKL,13,5,4,1,2,24,2
06/20/2018,TMD4NCAUKL,20,28,2,3,0,6,0
06/08/2018,TMD4NCAUKL,7,23,3,0,2,40,0
07/25/2018,TMD4NCAUKL,35,1,1,0,0,57,2
12/14/2018,TMD4NCAUKL,11,16,1,3,0,4,1
09/30/2018,TMD4NCAUKL,13,3,3,0,2,24,2
08/12/2018,TMD4NCAUKL,39,4,3,0,2,70,1
07/30/2018,TMD4NCAUKL,15,18,1,3,0,38,2
09/15/2018,TMD4NCAUKL,16,27,0,2,0,45,2
03/05/2018,TMD4NCAUKL,25,16,4,2,1,5,1
06/16/2018,TMD4NCAUKL,14,25,2,1,2,21,2
09/29/2018,TMD4NCAUKL,22,29,3,2,2,70,0
12/05/2018,TMD4NCAUKL,23,16,1,2,0,38,2
04/09/2018,TMD4NCAUKL,23,7,0,3,1,16,0
09/04/2018,TMD4NCAUKL,32,9,4,3,0,46,0
07/04/2018,TMD4NCAUKL,0,13,1,3,2,69,0
05/26/2018,TMD4NCAUKL,12,0,2,2,1,43,2
02/23/2018,TMD4NCAUKL,23,1,0,3,1,23,0
11/26/2018,TMD4NCAUKL,15,8,1,0,2,76,2
03/17/2018,TMD4NCAUKL,19,11,1,3,1,17,2
06/14/2018,TMD4NCAUKL,24,22,2,3,0,38,1
12/28/2018,TMD4NCAUKL,3,19,2,0,1,72,2
01/12/2018,TMD4NCAUKL,26,8,2,2,0,54,0
06/11/2018,5KO6XTG3NZ,35,10,0,3,0,61,1
11/22/2018,5KO6XTG3NZ,19,15,4,0,1,53,2
11/25/2018,5KO6XTG3NZ,31,3,1,3,0,67,2
11/12/2018,5KO6XTG3NZ,3,12,2,0,2,2,2
08/29/2018,5KO6XTG3NZ,30,29,3,3,1,19,2
06/19/2018,5KO6XTG3NZ,8,7,3,2,2,23,1
05/15/2018,5KO6XTG3NZ,35,31,0,2,2,29,1
11/05/2018,5KO6XTG3NZ,25,3,0,0,1,52,2
07/19/2018,5KO6XTG3NZ,4,12,1,1,1,16,1
03/27/2018,5KO6XTG3NZ,7,23,0,1,2,44,0
09/26/2018,5KO6XTG3NZ,27,21,3,1,1,73,1
11/23/2018,5KO6XTG3NZ,10,6,4,0,1,68,1
09/21/2018,5KO6XTG3NZ,31,18,2,1,2,63,0
04/14/2018,5KO6XTG3NZ,32,24,3,1,0,43,2
01/30/2018,5KO6XTG3NZ,29,20,3,1,0,28,1
12/12/2018,5KO6XTG3NZ,33,4,1,1,0,53,1
01/28/2018,5KO6XTG3NZ,36,27,2,3,1,1,2
07/23/2018,5KO6XTG3NZ,32,21,4,2,2,24,0
02/04/2018,5KO6XTG3NZ,11,26,4,1,2,20,1
02/01/2018,5KO6XTG3NZ,22,14,2,1,0,71,2
01/28/2018,5KO6XTG3NZ,17,5,3,3,2,1,2
01/05/2018,5KO6XTG3NZ,23,11,2,2,2,2,1
08/15/2018,5KO6XTG3NZ,21,19,3,2,0,41,2
05/05/2018,5KO6XTG3NZ,20,7,1,2,0,41,0
12/08/2018,5KO6XTG3NZ,8,12,1,0,1,28,1
12/09/2018,5KO6XTG3NZ,25,23,1,1,0,45,0
08/22/2018,5KO6XTG3NZ,12,16,1,3,0,56,1
01/28/2018,5KO6XTG3NZ,22,21,1,3,1,17,1
05/26/2018,5KO6XTG3NZ,25,0,0,0,1,58,2
09/07/2018,5KO6XTG3NZ,10,13,3,0,0,20,2
07/24/2018,5KO6XTG3NZ,28,4,3,3,0,66,0
09/11/2018,5KO6XTG3NZ,17,21,1,1,2,77,2
12/27/2018,5KO6XTG3NZ,33,33,0,1,0,0,2
09/24/2018,5KO6XTG3NZ,13,13,3,2,1,76,1
02/27/2018,5KO6XTG3NZ,12,4,4,2,0,22,0
09/17/2018,5KO6XTG3NZ,32,2,0,1,1,27,2
10/14/2018,5KO6XTG3NZ,26,0,0,3,1,78,1
03/23/2018,5KO6XTG3NZ,36,5,0,2,1,77,1
12/23/2018,5KO6XTG3NZ,20,21,3,0,0,54,1
09/28/2018,5KO6XTG3NZ,21,19,1,2,1,73,0
04/20/2018,5KO6XTG3NZ,10,32,3,3,0,20,1
03/15/2018,5KO6XTG3NZ,33,14,0,3,1,35,2
10/27/2018,5KO6XTG3NZ,1,26,0,0,0,46,1
03/31/2018,5KO6XTG3NZ,7,3,4,1,2,4,2
11/22/2018,5KO6XTG3NZ,22,7,1,3,2,1,2
12/07/2018,5KO6XTG3NZ,27,16,2,0,1,4,0
07/13/2018,5KO6XTG3NZ,32,23,2,3,2,44,2
10/31/2018,5KO6XTG3NZ,5,17,0,0,1,60,0
04/17/2018,5KO6XTG3NZ,25,16,4,1,0,1,0
05/02/2018,5KO6XTG3NZ,6,17,1,1,1,36,2
10/07/2018,5KO6XTG3NZ,9,1,1,2,0,37,0
07/18/2018,5KO6XTG3NZ,31,25,1,0,0,58,1
08/10/2018,5KO6XTG3NZ,39,25,2,1,1,53,1
07/05/2018,5KO6XTG3NZ,10,4,3,0,2,59,1
12/03/2018,5KO6XTG3NZ,23,26,2,2,2,54,1
05/02/2018,5KO6XTG3NZ,0,5,4,0,0,21,0
04/03/2018,5KO6XTG3NZ,5,22,2,1,1,7,0
10/05/2018,5KO6XTG3NZ,38,31,3,3,2,27,2
03/22/2018,5KO6XTG3NZ,28,15,0,0,1,14,1
11/27/2018,5KO6XTG3NZ,2,20,0,2,2,60,0
11/28/2018,5KO6XTG3NZ,5,6,3,1,2,79,1
03/18/2018,5KO6XTG3NZ,33,17,2,0,1,44,2
04/15/2018,5KO6XTG3NZ,31,10,4,1,2,36,0
08/14/2018,5KO6XTG3NZ,36,26,2,3,0,74,0
03/18/2018,5KO6XTG3NZ,17,2,0,1,2,47,1
10/21/2018,5KO6XTG3NZ,17,17,0,2,0,21,1
04/14/2018,5KO6XTG3NZ,24,15,3,3,2,29,0
06/06/2018,5KO6XTG3NZ,23,1,3,1,0,43,2
07/13/2018,5KO6XTG3NZ,13,15,1,2,0,62,2
08/22/2018,5KO6XTG3NZ,8,23,2,3,2,56,1
08/23/2018,5KO6XTG3NZ,24,1,1,2,2,76,2
03/03/2018,5KO6XTG3NZ,25,17,4,0,2,19,0
05/17/2018,5KO6XTG3NZ,26,27,3,2,1,26,0
02/25/2018,5KO6XTG3NZ,33,11,4,0,0,44,0
01/08/2018,5KO6XTG3NZ,32,10,1,2,1,8,2
02/27/2018,5KO6XTG3NZ,27,23,2,2,2,23,1
01/22/2018,5KO6XTG3NZ,8,27,2,1,0,57,0
03/23/2018,5KO6XTG3NZ,29,18,0,0,0,61,0
10/04/2018,5KO6XTG3NZ,22,10,0,0,2,7,2
10/15/2018,5KO6XTG3NZ,32,8,1,0,0,39,0
11/23/2018,5KO6XTG3NZ,25,1,1,1,0,20,0
08/10/2018,5KO6XTG3NZ,15,5,3,1,1,40,0
09/15/2018,5KO6XTG3NZ,29,4,4,2,0,78,1
06/09/2018,5KO6XTG3NZ,34,18,2,0,2,15,1
01/08/2018,5KO6XTG3NZ,32,20,0,1,1,78,2
03/12/2018,5KO6XTG3NZ,39,7,1,1,0,61,0
02/28/2018,5KO6XTG3NZ,26,7,4,2,2,31,2
02/10/2018,5KO6XTG3NZ,6,3,0,3,0,35,2
11/17/2018,5KO6XTG3NZ,29,24,1,3,2,3,1
02/11/2018,5KO6XTG3NZ,5,10,4,3,1,70,2
03/31/2018,5KO6XTG3NZ,3,1,1,3,2,69,0
09/19/2018,5KO6XTG3NZ,8,29,2,0,1,41,2
07/26/2018,5KO6XTG3NZ,17,21,2,3,0,47,1
08/26/2018,WL69WBRD1G,16,1,1,0,0,41,1
11/20/2018,WL69WBRD1G,2,12,4,2,2,66,1
12/16/2018,WL69WBRD1G,35,15,4,3,1,6,2
02/05/2018,WL69WBRD1G,13,13,3,1,1,6,2
07/07/2018,WL69WBRD1G,29,21,2,1,1,56,1
12/30/2018,WL69WBRD1G,3,16,0,0,0,23,0
10/15/2018,WL69WBRD1G,31,21,3,3,2,22,2
11/17/2018,WL69WBRD1G,39,5,3,1,0,2,0
03/18/2018,WL69WBRD1G,9,21,3,2,1,67,2
01/28/2018,WL69WBRD1G,14,5,2,0,0,2,0
01/20/2018,WL69WBRD1G,21,20,4,0,0,49,0
05/04/2018,WL69WBRD1G,29,27,2,2,1,32,1
12/28/2018,WL69WBRD1G,1,14,2,1,2,9,2
10/18/2018,WL69WBRD1G,16,5,3,1,0,60,2
11/14/2018,WL69WBRD1G,25,4,2,0,2,18,2
11/11/2018,WL69WBRD1G,30,20,3,3,1,19,1
12/01/2018,WL69WBRD1G,0,4,3,0,2,38,0
02/12/2018,WL69WBRD1G,1,22,0,2,2,64,1
